"","X","location","OBJECTID","sensor_id","field_code","individual_ID","fix_lat","fix_long","alt","sat","HDOP","PDOP","species","gmtneg5","sex","age","GPS.positional.dilution"
"6961",60462,"MAERC",60462,65,321,11,27.1715867,-81.1720733,30,9,0.9,2,"swine",2017-09-02 15:00:00,FALSE,"A",NA
"6962",60463,"MAERC",60463,65,321,11,27.17159,-81.17207,26,8,1,1.3,"swine",2017-09-02 15:30:00,FALSE,"A",NA
"6963",60464,"MAERC",60464,65,321,11,27.1716117,-81.172105,18,7,1.2,1.5,"swine",2017-09-02 16:00:00,FALSE,"A",NA
"6964",60465,"MAERC",60465,65,321,11,27.1715733,-81.1720833,8,8,1.1,1.3,"swine",2017-09-02 16:30:00,FALSE,"A",NA
"6965",60466,"MAERC",60466,65,321,11,27.1716,-81.1721,10,8,1,1.3,"swine",2017-09-02 17:00:00,FALSE,"A",NA
"6966",60467,"MAERC",60467,65,321,11,27.1714817,-81.1719517,36,7,1,1.4,"swine",2017-09-02 17:30:00,FALSE,"A",NA
"6967",60468,"MAERC",60468,65,321,11,27.1716383,-81.17213,14,8,0.9,1.2,"swine",2017-09-02 18:00:00,FALSE,"A",NA
"6968",60469,"MAERC",60469,65,321,11,27.1722133,-81.1712017,32,10,0.7,1.1,"swine",2017-09-02 18:30:00,FALSE,"A",NA
"6969",60470,"MAERC",60470,65,321,11,27.172735,-81.1705117,-4,7,1.5,1.8,"swine",2017-09-02 19:00:00,FALSE,"A",NA
"6970",60471,"MAERC",60471,65,321,11,27.1730233,-81.169865,-92,7,1.2,1.5,"swine",2017-09-02 19:30:00,FALSE,"A",NA
"6971",60472,"MAERC",60472,65,321,11,27.1730583,-81.17005,-88,9,0.9,1.2,"swine",2017-09-02 20:00:00,FALSE,"A",NA
"6972",60473,"MAERC",60473,65,321,11,27.173265,-81.1701417,-148,9,0.9,1.2,"swine",2017-09-02 20:30:00,FALSE,"A",NA
"6973",60474,"MAERC",60474,65,321,11,27.17339,-81.171215,46,7,1,1.3,"swine",2017-09-02 21:00:00,FALSE,"A",NA
"6974",60475,"MAERC",60475,65,321,11,27.1737817,-81.1715983,18,8,0.9,1.9,"swine",2017-09-02 21:30:00,FALSE,"A",NA
"6975",60476,"MAERC",60476,65,321,11,27.174595,-81.17116,6,8,1,1.2,"swine",2017-09-02 22:00:00,FALSE,"A",NA
"6976",60477,"MAERC",60477,65,321,11,27.1745817,-81.1709683,-22,8,1,1.3,"swine",2017-09-02 22:30:00,FALSE,"A",NA
"6977",60478,"MAERC",60478,65,321,11,27.17497,-81.1710817,18,9,0.9,1.2,"swine",2017-09-02 23:00:00,FALSE,"A",NA
"6978",60479,"MAERC",60479,65,321,11,27.1744367,-81.1722483,28,9,0.9,1.3,"swine",2017-09-02 23:30:00,FALSE,"A",NA
"6979",60480,"MAERC",60480,65,321,11,27.1744967,-81.173295,14,11,0.7,1,"swine",2017-09-03 00:00:00,FALSE,"A",NA
"6980",60481,"MAERC",60481,65,321,11,27.17462,-81.1731867,10,9,1,1.6,"swine",2017-09-03 00:30:00,FALSE,"A",NA
"6981",60482,"MAERC",60482,65,321,11,27.1747167,-81.17317,-24,9,0.9,1.2,"swine",2017-09-03 01:00:00,FALSE,"A",NA
"6982",60483,"MAERC",60483,65,321,11,27.1741983,-81.1731,-16,9,0.9,1.2,"swine",2017-09-03 01:30:00,FALSE,"A",NA
"6983",60484,"MAERC",60484,65,321,11,27.1734633,-81.1717817,6,10,0.8,1.1,"swine",2017-09-03 02:00:00,FALSE,"A",NA
"6984",60485,"MAERC",60485,65,321,11,27.1730483,-81.17044,14,9,0.9,1.2,"swine",2017-09-03 02:30:00,FALSE,"A",NA
"6985",60486,"MAERC",60486,65,321,11,27.1720633,-81.1701217,14,10,0.8,1.1,"swine",2017-09-03 03:00:00,FALSE,"A",NA
"6986",60487,"MAERC",60487,65,321,11,27.1734433,-81.1693033,24,10,0.8,1.1,"swine",2017-09-03 03:30:00,FALSE,"A",NA
"6987",60488,"MAERC",60488,65,321,11,27.1738467,-81.1692383,0,8,1,1.3,"swine",2017-09-03 04:00:00,FALSE,"A",NA
"6988",60489,"MAERC",60489,65,321,11,27.1741283,-81.1697117,-34,8,1,1.3,"swine",2017-09-03 04:30:00,FALSE,"A",NA
"6989",60490,"MAERC",60490,65,321,11,27.1744917,-81.17,8,9,0.9,1.1,"swine",2017-09-03 05:00:00,FALSE,"A",NA
"6990",60491,"MAERC",60491,65,321,11,27.1746067,-81.1702583,4,9,0.9,1.8,"swine",2017-09-03 05:30:00,FALSE,"A",NA
"6991",60492,"MAERC",60492,65,321,11,27.1738567,-81.17068,16,8,1,1.2,"swine",2017-09-03 06:00:00,FALSE,"A",NA
"6992",60493,"MAERC",60493,65,321,11,27.17367,-81.1704383,18,9,1,1.2,"swine",2017-09-03 06:29:00,FALSE,"A",NA
"6993",60494,"MAERC",60494,65,321,11,27.1738067,-81.1712483,62,7,1.1,1.4,"swine",2017-09-03 06:59:00,FALSE,"A",NA
"6994",60495,"MAERC",60495,65,321,11,27.17381,-81.1712233,30,8,1.1,1.3,"swine",2017-09-03 07:30:00,FALSE,"A",NA
"6995",60496,"MAERC",60496,65,321,11,27.1738733,-81.1711717,22,6,1.5,1.8,"swine",2017-09-03 08:00:00,FALSE,"A",NA
"6996",60497,"MAERC",60497,65,321,11,27.1739383,-81.17147,-40,7,1.1,1.4,"swine",2017-09-03 08:30:00,FALSE,"A",NA
"6997",60498,"MAERC",60498,65,321,11,27.1740967,-81.17141,0,5,1.6,1.9,"swine",2017-09-03 09:00:00,FALSE,"A",NA
"6998",60499,"MAERC",60499,65,321,11,27.1739,-81.171245,6,9,0.9,1.2,"swine",2017-09-03 09:30:00,FALSE,"A",NA
"6999",60500,"MAERC",60500,65,321,11,27.1738067,-81.1713183,-8,9,0.8,1.1,"swine",2017-09-03 10:00:00,FALSE,"A",NA
"7000",60501,"MAERC",60501,65,321,11,27.1739883,-81.1714717,-56,6,2.1,2.3,"swine",2017-09-03 10:30:00,FALSE,"A",NA
"7001",60502,"MAERC",60502,65,321,11,27.1731183,-81.1710233,-6,7,1.1,1.4,"swine",2017-09-03 11:00:00,FALSE,"A",NA
"7002",60503,"MAERC",60503,65,321,11,27.172735,-81.1710983,38,6,1.2,1.5,"swine",2017-09-03 11:30:00,FALSE,"A",NA
"7003",60504,"MAERC",60504,65,321,11,27.1738433,-81.1713467,12,8,1,1.3,"swine",2017-09-03 12:00:00,FALSE,"A",NA
"7004",60505,"MAERC",60505,65,321,11,27.173825,-81.1713133,28,8,0.9,1.3,"swine",2017-09-03 12:30:00,FALSE,"A",NA
"7005",60506,"MAERC",60506,65,321,11,27.173845,-81.1713017,14,7,1,1.4,"swine",2017-09-03 13:00:00,FALSE,"A",NA
"7006",60507,"MAERC",60507,65,321,11,27.1739383,-81.17126,38,10,0.7,1,"swine",2017-09-03 13:30:00,FALSE,"A",NA
"7007",60508,"MAERC",60508,65,321,11,27.173805,-81.1712033,38,8,1,1.3,"swine",2017-09-03 14:00:00,FALSE,"A",NA
"7008",60509,"MAERC",60509,65,321,11,27.1741283,-81.1714083,44,5,1.4,1.7,"swine",2017-09-03 14:30:00,FALSE,"A",NA
"7009",60510,"MAERC",60510,65,321,11,27.1739467,-81.1712733,14,6,1.2,1.5,"swine",2017-09-03 15:00:00,FALSE,"A",NA
"7010",60511,"MAERC",60511,65,321,11,27.1736617,-81.170705,-40,8,1,1.4,"swine",2017-09-03 15:30:00,FALSE,"A",NA
"7011",60512,"MAERC",60512,65,321,11,27.173545,-81.1708867,0,9,0.9,1.2,"swine",2017-09-03 16:00:00,FALSE,"A",NA
"7012",60513,"MAERC",60513,65,321,11,27.173745,-81.1707467,18,8,1,1.3,"swine",2017-09-03 16:30:00,FALSE,"A",NA
"7013",60514,"MAERC",60514,65,321,11,27.1737517,-81.17083,74,5,1.5,1.7,"swine",2017-09-03 17:00:00,FALSE,"A",NA
"7014",60515,"MAERC",60515,65,321,11,27.1736717,-81.1708217,94,7,1.1,2.2,"swine",2017-09-03 17:30:00,FALSE,"A",NA
"7015",60516,"MAERC",60516,65,321,11,27.173585,-81.170795,34,8,0.9,1.3,"swine",2017-09-03 18:00:00,FALSE,"A",NA
"7016",60517,"MAERC",60517,65,321,11,27.1740617,-81.1704217,-58,7,1.1,1.4,"swine",2017-09-03 18:30:00,FALSE,"A",NA
"7017",60518,"MAERC",60518,65,321,11,27.1733333,-81.1712617,26,9,1,1.2,"swine",2017-09-03 19:00:00,FALSE,"A",NA
"7018",60519,"MAERC",60519,65,321,11,27.1729783,-81.1708067,10,6,1.9,3.6,"swine",2017-09-03 19:30:00,FALSE,"A",NA
"7019",60520,"MAERC",60520,65,321,11,27.1735717,-81.1711867,64,6,1.4,1.6,"swine",2017-09-03 20:00:00,FALSE,"A",NA
"7020",60521,"MAERC",60521,65,321,11,27.172885,-81.1706767,16,11,0.7,1.1,"swine",2017-09-03 20:30:00,FALSE,"A",NA
"7021",60522,"MAERC",60522,65,321,11,27.174005,-81.1703533,60,6,1.1,1.4,"swine",2017-09-03 21:00:00,FALSE,"A",NA
"7022",60523,"MAERC",60523,65,321,11,27.1735383,-81.1696283,132,6,1.2,1.6,"swine",2017-09-03 21:30:00,FALSE,"A",NA
"7023",60524,"MAERC",60524,65,321,11,27.1732,-81.1691817,46,7,1.1,1.3,"swine",2017-09-03 22:00:00,FALSE,"A",NA
"7024",60525,"MAERC",60525,65,321,11,27.1744883,-81.1697967,-58,7,1.2,2.1,"swine",2017-09-03 22:30:00,FALSE,"A",NA
"7025",60526,"MAERC",60526,65,321,11,27.1759317,-81.17098,-82,6,1.3,1.6,"swine",2017-09-03 23:00:00,FALSE,"A",NA
"7026",60527,"MAERC",60527,65,321,11,27.17586,-81.1702567,66,6,1.6,1.8,"swine",2017-09-03 23:30:00,FALSE,"A",NA
"7027",60528,"MAERC",60528,65,321,11,27.1759567,-81.1703083,42,5,2.1,2.3,"swine",2017-09-04 00:00:00,FALSE,"A",NA
"7028",60529,"MAERC",60529,65,321,11,27.175635,-81.17127,6,9,0.8,1.1,"swine",2017-09-04 00:30:00,FALSE,"A",NA
"7029",60530,"MAERC",60530,65,321,11,27.174825,-81.1719617,12,8,1,1.3,"swine",2017-09-04 01:00:00,FALSE,"A",NA
"7030",60531,"MAERC",60531,65,321,11,27.17447,-81.17194,-8,8,1,1.3,"swine",2017-09-04 01:30:00,FALSE,"A",NA
"7031",60532,"MAERC",60532,65,321,11,27.1741783,-81.1725883,20,8,0.9,1.3,"swine",2017-09-04 01:59:00,FALSE,"A",NA
"7032",60533,"MAERC",60533,65,321,11,27.174325,-81.1733517,26,9,0.8,1.2,"swine",2017-09-04 02:29:00,FALSE,"A",NA
"7033",60534,"MAERC",60534,65,321,11,27.1734533,-81.1729267,50,9,0.8,1.1,"swine",2017-09-04 03:00:00,FALSE,"A",NA
"7034",60535,"MAERC",60535,65,321,11,27.173065,-81.1730783,42,10,0.8,1.1,"swine",2017-09-04 03:30:00,FALSE,"A",NA
"7035",60536,"MAERC",60536,65,321,11,27.1727783,-81.1733517,50,9,0.9,1.1,"swine",2017-09-04 04:00:00,FALSE,"A",NA
"7036",60537,"MAERC",60537,65,321,11,27.172335,-81.1735483,2,8,1.1,1.8,"swine",2017-09-04 04:30:00,FALSE,"A",NA
"7037",60538,"MAERC",60538,65,321,11,27.1722767,-81.1732267,22,9,0.8,1.1,"swine",2017-09-04 05:00:00,FALSE,"A",NA
"7038",60539,"MAERC",60539,65,321,11,27.171915,-81.17313,10,10,0.7,1.6,"swine",2017-09-04 05:30:00,FALSE,"A",NA
"7039",60540,"MAERC",60540,65,321,11,27.1724717,-81.172615,26,9,0.8,1.2,"swine",2017-09-04 06:00:00,FALSE,"A",NA
"7040",60541,"MAERC",60541,65,321,11,27.1718933,-81.1720967,14,10,0.8,1.1,"swine",2017-09-04 06:30:00,FALSE,"A",NA
"7041",60542,"MAERC",60542,65,321,11,27.1717517,-81.1725,16,8,1,1.3,"swine",2017-09-04 06:59:00,FALSE,"A",NA
"7042",60543,"MAERC",60543,65,321,11,27.1716933,-81.1724717,10,7,1.1,1.4,"swine",2017-09-04 06:59:00,FALSE,"A",NA
"7043",60544,"MAERC",60544,65,321,11,27.1717217,-81.1725167,8,8,1.1,1.4,"swine",2017-09-04 07:30:00,FALSE,"A",NA
"7044",60545,"MAERC",60545,65,321,11,27.1717517,-81.1724967,14,10,0.9,1.1,"swine",2017-09-04 08:00:00,FALSE,"A",NA
"7045",60546,"MAERC",60546,65,321,11,27.17174,-81.1725867,-10,10,0.8,1.1,"swine",2017-09-04 08:30:00,FALSE,"A",NA
"7046",60547,"MAERC",60547,65,321,11,27.17166,-81.172275,12,10,0.8,1.2,"swine",2017-09-04 09:00:00,FALSE,"A",NA
"7047",60548,"MAERC",60548,65,321,11,27.1717033,-81.1721817,20,9,0.9,1.2,"swine",2017-09-04 09:30:00,FALSE,"A",NA
"7048",60549,"MAERC",60549,65,321,11,27.171695,-81.17209,-20,10,0.8,1.1,"swine",2017-09-04 10:00:00,FALSE,"A",NA
"7049",60550,"MAERC",60550,65,321,11,27.1720517,-81.17266,162,8,1,1.3,"swine",2017-09-04 10:30:00,FALSE,"A",NA
"7050",60551,"MAERC",60551,65,321,11,27.171845,-81.1723667,-68,6,1.2,1.5,"swine",2017-09-04 11:00:00,FALSE,"A",NA
"7051",60552,"MAERC",60552,65,321,11,27.1716733,-81.1723,28,7,1.1,1.4,"swine",2017-09-04 11:30:00,FALSE,"A",NA
"7052",60553,"MAERC",60553,65,321,11,27.171615,-81.1722767,42,8,1,1.3,"swine",2017-09-04 12:00:00,FALSE,"A",NA
"7053",60554,"MAERC",60554,65,321,11,27.1714067,-81.1725517,-26,6,2.3,2.5,"swine",2017-09-04 12:30:00,FALSE,"A",NA
"7054",60555,"MAERC",60555,65,321,11,27.1715483,-81.1722367,48,6,1.6,1.9,"swine",2017-09-04 13:00:00,FALSE,"A",NA
"7055",60556,"MAERC",60556,65,321,11,27.1716183,-81.17211,18,6,0.9,1.3,"swine",2017-09-04 13:30:00,FALSE,"A",NA
"7056",60557,"MAERC",60557,65,321,11,27.1714567,-81.1716967,32,7,0.9,1.3,"swine",2017-09-04 14:00:00,FALSE,"A",NA
"7057",60558,"MAERC",60558,65,321,11,27.171355,-81.1718483,64,6,0.9,1.3,"swine",2017-09-04 14:30:00,FALSE,"A",NA
"7058",60559,"MAERC",60559,65,321,11,27.171285,-81.1719183,54,6,1,1.3,"swine",2017-09-04 15:00:00,FALSE,"A",NA
"7059",60560,"MAERC",60560,65,321,11,27.1716033,-81.1721433,20,8,1,1.3,"swine",2017-09-04 15:30:00,FALSE,"A",NA
"7060",60561,"MAERC",60561,65,321,11,27.1716033,-81.1721183,12,9,1,1.3,"swine",2017-09-04 16:00:00,FALSE,"A",NA
"7061",60562,"MAERC",60562,65,321,11,27.1715717,-81.1721333,16,9,0.9,1.2,"swine",2017-09-04 16:30:00,FALSE,"A",NA
"7062",60563,"MAERC",60563,65,321,11,27.1716033,-81.1721467,12,9,0.9,1.2,"swine",2017-09-04 17:00:00,FALSE,"A",NA
"7063",60564,"MAERC",60564,65,321,11,27.1716033,-81.172145,-2,7,1.1,1.4,"swine",2017-09-04 17:30:00,FALSE,"A",NA
"7064",60565,"MAERC",60565,65,321,11,27.1716767,-81.1722233,16,8,1,1.3,"swine",2017-09-04 18:00:00,FALSE,"A",NA
"7065",60566,"MAERC",60566,65,321,11,27.1717333,-81.1712133,18,9,0.9,1.2,"swine",2017-09-04 18:30:00,FALSE,"A",NA
"7066",60567,"MAERC",60567,65,321,11,27.1719317,-81.1702733,18,9,0.8,1.1,"swine",2017-09-04 19:00:00,FALSE,"A",NA
"7067",60568,"MAERC",60568,65,321,11,27.1720817,-81.1703167,18,7,1.4,2.1,"swine",2017-09-04 19:30:00,FALSE,"A",NA
"7068",60569,"MAERC",60569,65,321,11,27.1720733,-81.1703533,16,8,0.9,1.3,"swine",2017-09-04 20:00:00,FALSE,"A",NA
"7069",60570,"MAERC",60570,65,321,11,27.1734233,-81.1694233,38,7,1.1,1.4,"swine",2017-09-04 20:30:00,FALSE,"A",NA
"7070",60571,"MAERC",60571,65,321,11,27.1737783,-81.169155,80,6,1.1,1.4,"swine",2017-09-04 21:00:00,FALSE,"A",NA
"7071",60572,"MAERC",60572,65,321,11,27.1741133,-81.16963,32,7,1.1,1.5,"swine",2017-09-04 21:30:00,FALSE,"A",NA
"7072",60573,"MAERC",60573,65,321,11,27.1739233,-81.1703433,0,8,1.1,1.3,"swine",2017-09-04 22:00:00,FALSE,"A",NA
"7073",60574,"MAERC",60574,65,321,11,27.1726417,-81.17141,-6,8,1,1.3,"swine",2017-09-04 22:30:00,FALSE,"A",NA
